Relative performance profile for NumberOfIterations
Filter: gap <= 0.102% and not failed
              SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
3.347164e+00                 3             2        7              3           9            0
3.352352e+00                 3             2        7              3           9            0
3.357549e+00                 3             2        7              3           9            0
3.362753e+00                 3             2        7              3           9            0
3.367965e+00                 3             2        7              3           9            0
3.373186e+00                 3             2        7              3           9            0
3.378415e+00                 3             2        7              3           9            0
3.383651e+00                 3             2        7              3           9            0
3.388896e+00                 3             2        7              3           9            0
3.394149e+00                 3             2        7              3           9            0
3.399410e+00                 3             2        7              3           9            0
3.404680e+00                 3             2        7              3           9            0
3.409957e+00                 3             2        7              3           9            0
3.415243e+00                 3             2        7              3           9            0
3.420537e+00                 3             2        7              3           9            0
3.425839e+00                 3             2        7              3           9            0
3.431149e+00                 3             2        7              3           9            0
3.436468e+00                 3             2        7              3           9            0
3.441794e+00                 3             2        7              3           9            0
3.447129e+00                 3             2        7              3           9            0
3.452473e+00                 3             2        7              3           9            0
3.457824e+00                 3             2        7              3           9            0
3.463184e+00                 3             2        7              3           9            0
3.468552e+00                 3             2        7              3           9            0
3.473929e+00                 3             2        7              3           9            0
3.479313e+00                 3             2        7              3           9            0
3.484707e+00                 3             2        7              3           9            0
3.490108e+00                 3             2        7              3           9            0
3.495518e+00                 3             2        7              3           9            0
3.500936e+00                 3             2        7              3           9            0
3.506363e+00                 3             2        7              3           9            0
3.511798e+00                 3             2        7              3           9            0
3.517242e+00                 3             2        7              3           9            0
3.522693e+00                 3             2        7              3           9            0
3.528154e+00                 3             2        7              3           9            0
3.533623e+00                 3             2        7              3           9            0
3.539100e+00                 3             2        7              3           9            0
3.544586e+00                 3             2        7              3           9            0
3.550080e+00                 3             2        7              3           9            0
3.555583e+00                 3             2        7              3           9            0
3.561094e+00                 3             2        7              3           9            0
3.566614e+00                 3             2        7              3           9            0
3.572143e+00                 3             2        7              3           9            0
3.577680e+00                 3             2        7              3           9            0
3.583226e+00                 3             2        7              3           9            0
3.588780e+00                 3             2        7              3           9            0
3.594343e+00                 3             2        7              3           9            0
3.599914e+00                 3             2        7              3           9            0
3.605494e+00                 3             2        7              3           9            0
3.611083e+00                 3             2        7              3           9            0
3.616680e+00                 3             2        7              3           9            0
3.622286e+00                 3             2        7              3           9            0
3.627901e+00                 3             2        7              3           9            0
3.633525e+00                 3             2        7              3           9            0
3.639157e+00                 3             2        7              3           9            0
3.644798e+00                 3             2        7              3           9            0
3.650447e+00                 3             2        7              3           9            0
3.656106e+00                 3             2        7              3           9            0
3.661773e+00                 3             2        7              3           9            0
3.667449e+00                 3             2        7              3           9            0
3.673134e+00                 3             2        7              3           9            0
3.678827e+00                 3             2        7              3           9            0
3.684530e+00                 3             2        7              3           9            0
3.690241e+00                 3             2        7              3           9            0
3.695961e+00                 3             2        7              3           9            0
3.701690e+00                 3             2        7              3           9            0
3.707428e+00                 3             2        7              3           9            0
3.713175e+00                 3             2        7              3           9            0
3.718930e+00                 3             2        7              3           9            0
3.724695e+00                 3             2        7              3           9            0
3.730469e+00                 3             2        7              3           9            0
3.736251e+00                 3             2        7              3           9            0
3.742042e+00                 3             2        7              3           9            0
3.747843e+00                 3             2        7              3           9            0
3.753652e+00                 3             2        7              3           9            0
3.759471e+00                 3             2        7              3           9            0
3.765298e+00                 3             2        7              3           9            0
3.771134e+00                 3             2        7              3           9            0
3.776980e+00                 3             2        7              3           9            0
3.782835e+00                 3             2        7              3           9            0
3.788698e+00                 3             2        7              3           9            0
3.794571e+00                 3             2        7              3           9            0
3.800453e+00                 3             2        7              3           9            0
3.806344e+00                 3             2        7              3           9            0
3.812244e+00                 3             2        7              3           9            0
3.818153e+00                 3             2        7              3           9            0
3.824071e+00                 3             2        7              3           9            0
3.829999e+00                 3             2        7              3           9            0
3.835936e+00                 3             2        7              3           9            0
3.841882e+00                 3             2        7              3           9            0
3.847837e+00                 3             2        7              3           9            0
3.853801e+00                 3             2        7              3           9            0
3.859775e+00                 3             2        7              3           9            0
3.865758e+00                 3             2        7              3           9            0
3.871750e+00                 3             2        7              3           9            0
3.877751e+00                 3             2        7              3           9            0
3.883762e+00                 3             2        7              3           9            0
3.889782e+00                 3             2        7              3           9            0
3.895812e+00                 3             2        7              3           9            0
3.901850e+00                 3             2        7              3           9            0
3.907898e+00                 3             2        7              3           9            0
3.913956e+00                 3             2        7              3           9            0
3.920023e+00                 3             2        7              3           9            0
3.926099e+00                 3             2        7              3           9            0
3.932185e+00                 3             2        7              3           9            0
3.938280e+00                 3             2        7              3           9            0
3.944384e+00                 3             2        7              3           9            0
3.950498e+00                 3             2        7              3           9            0
3.956622e+00                 3             2        7              3           9            0
3.962755e+00                 3             2        7              3           9            0
3.968898e+00                 3             2        7              3           9            0
3.975050e+00                 3             2        7              3           9            0
3.981211e+00                 3             2        7              3           9            0
3.987382e+00                 3             2        7              3           9            0
3.993563e+00                 3             2        7              3           9            0
3.999753e+00                 3             2        7              3           9            0
4.005953e+00                 3             2        7              3           9            0
4.012163e+00                 3             2        7              3           9            0
4.018382e+00                 3             2        7              3           9            0
4.024610e+00                 3             2        7              3           9            0
4.030849e+00                 3             2        7              3           9            0
4.037097e+00                 3             2        7              3           9            0
4.043355e+00                 3             2        7              3           9            0
4.049622e+00                 3             2        7              3           9            0
4.055899e+00                 3             2        7              3           9            0
4.062186e+00                 3             2        7              3           9            0
4.068483e+00                 3             2        7              3           9            0
4.074789e+00                 3             2        7              3           9            0
4.081105e+00                 3             2        7              3           9            0
4.087431e+00                 3             2        7              3           9            0
4.093767e+00                 3             2        7              3           9            0
4.100113e+00                 3             2        7              3           9            0
4.106468e+00                 3             2        7              3           9            0
4.112834e+00                 3             2        7              3           9            0
4.119209e+00                 3             2        7              3           9            0
4.125594e+00                 3             2        7              3           9            0
4.131989e+00                 3             2        7              3           9            0
4.138394e+00                 3             2        7              3           9            0
4.144808e+00                 3             2        7              3           9            0
4.151233e+00                 3             2        7              3           9            0
4.157668e+00                 3             2        7              3           9            0
4.164112e+00                 3             2        7              3           9            0
4.170567e+00                 3             2        7              3           9            0
4.177032e+00                 3             2        7              3           9            0
4.183506e+00                 3             2        7              3           9            0
4.189991e+00                 3             2        7              3           9            0
4.196486e+00                 3             2        7              3           9            0
4.202991e+00                 3             2        7              3           9            0
4.209505e+00                 3             2        7              3           9            0
4.216030e+00                 3             2        7              3           9            0
4.222566e+00                 3             2        7              3           9            0
4.229111e+00                 3             2        7              3           9            0
4.235666e+00                 3             2        7              3           9            0
4.242232e+00                 3             2        7              3           9            0
4.248807e+00                 3             2        7              3           9            0
4.255393e+00                 3             2        7              3           9            0
4.261990e+00                 3             2        7              3           9            0
4.268596e+00                 3             2        7              3           9            0
4.275212e+00                 3             2        7              3           9            0
4.281839e+00                 3             2        7              3           9            0
4.288476e+00                 3             2        7              3           9            0
4.295124e+00                 3             2        7              3           9            0
4.301782e+00                 3             2        7              3           9            0
4.308450e+00                 3             2        7              3           9            0
4.315128e+00                 3             2        7              3           9            0
4.321817e+00                 3             2        7              3           9            0
4.328516e+00                 3             2        7              3           9            0
4.335225e+00                 3             2        7              3           9            0
4.341945e+00                 3             2        7              3           9            0
4.348675e+00                 3             2        7              3           9            0
4.355416e+00                 3             2        7              3           9            0
4.362167e+00                 3             2        7              3           9            0
4.368929e+00                 3             2        7              3           9            0
4.375701e+00                 3             2        7              3           9            0
4.382484e+00                 3             2        7              3           9            0
4.389277e+00                 3             2        7              3           9            0
4.396080e+00                 3             2        7              3           9            0
4.402895e+00                 3             2        7              3           9            0
4.409719e+00                 3             2        7              3           9            0
4.416555e+00                 3             2        7              3           9            0
4.423401e+00                 3             2        7              3           9            0
4.430257e+00                 3             2        7              3           9            0
4.437124e+00                 3             2        7              3           9            0
4.444002e+00                 3             2        7              3           9            0
4.450891e+00                 3             2        7              3           9            0
4.457790e+00                 3             2        7              3           9            0
4.464700e+00                 3             2        7              3           9            0
4.471620e+00                 3             2        7              3           9            0
4.478552e+00                 3             2        7              3           9            0
4.485494e+00                 3             2        7              3           9            0
4.492446e+00                 3             2        7              3           9            0
4.499410e+00                 3             2        7              3           9            0
4.506384e+00                 3             2        7              3           9            0
4.513370e+00                 3             2        7              3           9            0
4.520366e+00                 3             2        7              3           9            0
4.527372e+00                 3             2        7              3           9            0
4.534390e+00                 3             2        7              3           9            0
4.541419e+00                 3             2        7              3           9            0
4.548458e+00                 3             2        7              3           9            0
4.555509e+00                 3             2        7              3           9            0
4.562570e+00                 3             2        7              3           9            0
4.569642e+00                 3             2        7              3           9            0
4.576726e+00                 3             2        7              3           9            0
4.583820e+00                 3             2        7              3           9            0
4.590925e+00                 3             2        7              3           9            0
4.598041e+00                 3             2        7              3           9            0
4.605168e+00                 3             2        7              3           9            0
4.612307e+00                 3             2        7              3           9            0
4.619456e+00                 3             2        7              3           9            0
4.626617e+00                 3             2        7              3           9            0
4.633788e+00                 3             2        7              3           9            0
4.640971e+00                 3             2        7              3           9            0
4.648165e+00                 3             2        7              3           9            0
4.655370e+00                 3             2        7              3           9            0
4.662586e+00                 3             2        7              3           9            0
4.669813e+00                 3             2        7              3           9            0
4.677051e+00                 3             2        7              3           9            0
4.684301e+00                 3             2        7              3           9            0
4.691562e+00                 3             2        7              3           9            0
4.698834e+00                 3             2        7              3           9            0
4.706118e+00                 3             2        7              3           9            0
4.713413e+00                 3             2        7              3           9            0
4.720719e+00                 3             2        7              3           9            0
4.728036e+00                 3             2        7              3           9            0
4.735365e+00                 3             2        7              3           9            0
4.742705e+00                 3             2        7              3           9            0
4.750056e+00                 3             2        7              3           9            0
4.757419e+00                 3             2        7              3           9            0
4.764794e+00                 3             2        7              3           9            0
4.772179e+00                 3             2        7              3           9            0
4.779577e+00                 3             2        7              3           9            0
4.786985e+00                 3             2        7              3           9            0
4.794405e+00                 3             2        7              3           9            0
4.801837e+00                 3             2        7              3           9            0
4.809280e+00                 3             2        7              3           9            0
4.816735e+00                 3             2        7              3           9            0
4.824201e+00                 3             2        7              3           9            0
4.831679e+00                 3             2        7              3           9            0
4.839168e+00                 3             2        7              3           9            0
4.846669e+00                 3             2        7              3           9            0
4.854182e+00                 3             2        7              3           9            0
4.861706e+00                 3             2        7              3           9            0
4.869242e+00                 3             2        7              3           9            0
4.876790e+00                 3             2        7              3           9            0
4.884349e+00                 3             2        7              3           9            0
4.891920e+00                 3             2        7              3           9            0
4.899503e+00                 3             2        7              3           9            0
4.907098e+00                 3             2        7              3           9            0
4.914704e+00                 3             2        7              3           9            0
4.922322e+00                 3             2        7              3           9            0
4.929952e+00                 3             2        7              3           9            0
4.937594e+00                 3             2        7              3           9            0
4.945247e+00                 3             2        7              3           9            0
4.952913e+00                 3             2        7              3           9            0
4.960590e+00                 3             2        7              3           9            0
4.968279e+00                 3             2        7              3           9            0
4.975980e+00                 3             2        7              3           9            0
4.983693e+00                 3             2        7              3           9            0
4.991418e+00                 3             2        7              3           9            0
4.999155e+00                 3             2        7              3           9            0
5.006905e+00                 3             2        7              3           9            0
5.014666e+00                 3             2        7              3           9            0
5.022439e+00                 3             2        7              3           9            0
5.030224e+00                 3             2        7              3           9            0
5.038021e+00                 3             2        7              3           9            0
5.045830e+00                 3             2        7              3           9            0
5.053651e+00                 3             2        7              3           9            0
5.061485e+00                 3             2        7              3           9            0
5.069331e+00                 3             2        7              3           9            0
5.077188e+00                 3             2        7              3           9            0
5.085058e+00                 3             2        7              3           9            0
5.092940e+00                 3             2        7              3           9            0
5.100835e+00                 3             2        7              3           9            0
5.108741e+00                 3             2        7              3           9            0
5.116660e+00                 3             2        7              3           9            0
5.124591e+00                 3             2        7              3           9            0
5.132535e+00                 3             2        7              3           9            0
5.140491e+00                 3             2        7              3           9            0
5.148459e+00                 3             2        7              3           9            0
5.156439e+00                 3             2        7              3           9            0
5.164432e+00                 3             2        7              3           9            0
5.172437e+00                 3             2        7              3           9            0
5.180455e+00                 3             2        7              3           9            0
5.188485e+00                 3             2        7              3           9            0
5.196527e+00                 3             2        7              3           9            0
5.204582e+00                 3             2        7              3           9            0
5.212650e+00                 3             2        7              3           9            0
5.220730e+00                 3             2        7              3           9            0
5.228822e+00                 3             2        7              3           9            0
5.236927e+00                 3             2        7              3           9            0
5.245045e+00                 3             2        7              3           9            0
5.253175e+00                 3             2        7              3           9            0
5.261318e+00                 3             2        7              3           9            0
5.269473e+00                 3             2        7              3           9            0
5.277641e+00                 3             2        7              3           9            0
5.285822e+00                 3             2        7              3           9            0
5.294015e+00                 3             2        7              3           9            0
5.302221e+00                 3             2        7              3           9            0
5.310440e+00                 3             2        7              3           9            0
5.318671e+00                 3             2        7              3           9            0
5.326916e+00                 3             2        7              3           9            0
5.335173e+00                 3             2        7              3           9            0
5.343443e+00                 3             2        7              3           9            0
5.351725e+00                 3             2        7              3           9            0
5.360021e+00                 3             2        7              3           9            0
5.368329e+00                 3             2        7              3           9            0
5.376650e+00                 3             2        7              3           9            0
5.384985e+00                 3             2        7              3           9            0
5.393332e+00                 3             2        7              3           9            0
5.401692e+00                 3             2        7              3           9            0
5.410065e+00                 3             2        7              3           9            0
5.418451e+00                 3             2        7              3           9            0
5.426849e+00                 3             2        7              3           9            0
5.435261e+00                 3             2        7              3           9            0
5.443686e+00                 3             2        7              3           9            0
5.452124e+00                 3             2        7              3           9            0
5.460576e+00                 3             2        7              3           9            0
5.469040e+00                 3             2        7              3           9            0
5.477517e+00                 3             2        7              3           9            0
5.486008e+00                 3             2        7              3           9            0
5.494511e+00                 3             2        7              3           9            0
5.503028e+00                 3             2        7              3           9            0
5.511558e+00                 3             2        7              3           9            0
5.520102e+00                 3             2        7              3           9            0
5.528658e+00                 3             2        7              3           9            0
5.537228e+00                 3             2        7              3           9            0
5.545811e+00                 3             2        7              3           9            0
5.554407e+00                 3             2        7              3           9            0
5.563017e+00                 3             2        7              3           9            0
5.571640e+00                 3             2        7              3           9            0
5.580276e+00                 3             2        7              3           9            0
5.588926e+00                 3             2        7              3           9            0
5.597589e+00                 3             2        7              3           9            0
5.606266e+00                 3             2        7              3           9            0
5.614956e+00                 3             2        7              3           9            0
5.623660e+00                 3             2        7              3           9            0
5.632377e+00                 3             2        7              3           9            0
5.641107e+00                 3             2        7              3           9            0
5.649851e+00                 3             2        7              3           9            0
5.658609e+00                 3             2        7              3           9            0
5.667380e+00                 3             2        7              3           9            0
5.676165e+00                 3             2        7              3           9            0
5.684963e+00                 3             2        7              3           9            0
5.693775e+00                 3             2        7              3           9            0
5.702601e+00                 3             2        7              3           9            0
5.711440e+00                 3             2        7              3           9            0
5.720293e+00                 3             2        7              3           9            0
5.729160e+00                 3             2        7              3           9            0
5.738041e+00                 3             2        7              3           9            0
5.746935e+00                 3             2        7              3           9            0
5.755843e+00                 3             2        7              3           9            0
5.764765e+00                 3             2        7              3           9            0
5.773701e+00                 3             2        7              3           9            0
5.782651e+00                 3             2        7              3           9            0
5.791614e+00                 3             2        7              3           9            0
5.800591e+00                 3             2        7              3           9            0
5.809583e+00                 3             2        7              3           9            0
5.818588e+00                 3             2        7              3           9            0
5.827607e+00                 3             2        7              3           9            0
5.836640e+00                 3             2        7              3           9            0
5.845687e+00                 3             2        7              3           9            0
5.854749e+00                 3             2        7              3           9            0
5.863824e+00                 3             2        7              3           9            0
5.872913e+00                 3             2        7              3           9            0
5.882017e+00                 3             2        7              3           9            0
5.891134e+00                 3             2        7              3           9            0
5.900266e+00                 3             2        7              3           9            0
5.909411e+00                 3             2        7              3           9            0
5.918571e+00                 3             2        7              3           9            0
5.927746e+00                 3             2        7              3           9            0
5.936934e+00                 3             2        7              3           9            0
5.946137e+00                 3             2        7              3           9            0
5.955353e+00                 3             2        7              3           9            0
5.964585e+00                 3             2        7              3           9            0
5.973830e+00                 3             2        7              3           9            0
5.983090e+00                 3             2        7              3           9            0
5.992364e+00                 3             2        7              3           9            0
6.001653e+00                 3             2        7              3           9            0
6.010956e+00                 3             2        7              3           9            0
6.020273e+00                 3             2        7              3           9            0
6.029605e+00                 3             2        7              3           9            0
6.038951e+00                 3             2        7              3           9            0
6.048312e+00                 3             2        7              3           9            0
6.057687e+00                 3             2        7              3           9            0
6.067077e+00                 3             2        7              3           9            0
6.076481e+00                 3             2        7              3           9            0
6.085900e+00                 3             2        7              3           9            0
6.095334e+00                 3             2        7              3           9            0
6.104782e+00                 3             2        7              3           9            0
6.114245e+00                 3             2        7              3           9            0
6.123722e+00                 3             2        7              3           9            0
6.133214e+00                 3             2        7              3           9            0
6.142721e+00                 3             2        7              3           9            0
6.152243e+00                 3             2        7              3           9            0
6.161779e+00                 3             2        7              3           9            0
6.171330e+00                 3             2        7              3           9            0
6.180896e+00                 3             2        7              3           9            0
6.190477e+00                 3             2        7              3           9            0
6.200073e+00                 3             2        7              3           9            0
6.209683e+00                 3             2        7              3           9            0
6.219309e+00                 3             2        7              3           9            0
6.228949e+00                 3             2        7              3           9            0
6.238604e+00                 3             2        7              3           9            0
6.248274e+00                 3             2        7              3           9            0
6.257960e+00                 3             2        7              3           9            0
6.267660e+00                 3             2        7              3           9            0
6.277375e+00                 3             2        7              3           9            0
6.287105e+00                 3             2        7              3           9            0
6.296851e+00                 3             2        7              3           9            0
6.306611e+00                 3             2        7              3           9            0
6.316387e+00                 3             2        7              3           9            0
6.326178e+00                 3             2        7              3           9            0
6.335984e+00                 3             2        7              3           9            0
6.345805e+00                 3             2        7              3           9            0
6.355641e+00                 3             2        7              3           9            0
6.365493e+00                 3             2        7              3           9            0
6.375360e+00                 3             2        7              3           9            0
6.385242e+00                 3             2        7              3           9            0
6.395140e+00                 3             2        7              3           9            0
6.405052e+00                 3             2        7              3           9            0
6.414981e+00                 3             2        7              3           9            0
6.424924e+00                 3             2        7              3           9            0
6.434883e+00                 3             2        7              3           9            0
6.444858e+00                 3             2        7              3           9            0
6.454848e+00                 3             2        7              3           9            0
6.464853e+00                 3             2        7              3           9            0
6.474874e+00                 3             2        7              3           9            0
6.484911e+00                 3             2        7              3           9            0
6.494963e+00                 3             2        7              3           9            0
6.505030e+00                 3             2        7              3           9            0
6.515113e+00                 3             2        7              3           9            0
6.525212e+00                 3             2        7              3           9            0
6.535327e+00                 3             2        7              3           9            0
6.545457e+00                 3             2        7              3           9            0
6.555603e+00                 3             2        7              3           9            0
6.565764e+00                 3             2        7              3           9            0
6.575942e+00                 3             2        7              3           9            0
6.586135e+00                 3             2        7              3           9            0
6.596344e+00                 3             2        7              3           9            0
6.606569e+00                 3             2        7              3           9            0
6.616809e+00                 3             2        7              3           9            0
6.627066e+00                 3             2        7              3           9            0
6.637338e+00                 3             2        7              3           9            0
6.647626e+00                 3             2        7              3           9            0
6.657931e+00                 3             2        7              3           9            0
6.668251e+00                 3             2        7              3           9            0
6.678587e+00                 3             2        7              3           9            0
6.688939e+00                 3             2        7              3           9            0
6.699308e+00                 3             2        7              3           9            0
6.709692e+00                 3             2        7              3           9            0
6.720092e+00                 3             2        7              3           9            0
6.730509e+00                 3             2        7              3           9            0
6.740942e+00                 3             2        7              3           9            0
6.751391e+00                 3             2        7              3           9            0
6.761856e+00                 3             2        7              3           9            0
6.772337e+00                 3             2        7              3           9            0
6.782834e+00                 3             2        7              3           9            0
6.793348e+00                 3             2        7              3           9            0
6.803878e+00                 3             2        7              3           9            0
6.814425e+00                 3             2        7              3           9            0
6.824988e+00                 3             2        7              3           9            0
6.835567e+00                 3             2        7              3           9            0
6.846162e+00                 3             2        7              3           9            0
6.856774e+00                 3             2        7              3           9            0
6.867403e+00                 3             2        7              3           9            0
6.878048e+00                 3             2        7              3           9            0
6.888709e+00                 3             2        7              3           9            0
6.899387e+00                 3             2        7              3           9            0
6.910082e+00                 3             2        7              3           9            0
6.920793e+00                 3             2        7              3           9            0
6.931520e+00                 3             2        7              3           9            0
6.942265e+00                 3             2        7              3           9            0
6.953025e+00                 3             2        7              3           9            0
6.963803e+00                 3             2        7              3           9            0
6.974597e+00                 3             2        7              3           9            0
6.985409e+00                 3             2        7              3           9            0
6.996236e+00                 3             2        7              3           9            0
7.007081e+00                 3             2        7              3           9            0
7.017942e+00                 3             2        7              3           9            0
