Absolute performance profile for PrimalGap
Filter: no fail
          Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
0.115346       316   299  315    318     312  251         318          229
0.115568       316   299  315    318     312  251         318          229
0.115791       316   299  315    318     312  251         318          229
0.116013       316   299  315    318     312  251         318          229
0.116235       316   299  315    318     312  251         318          229
0.116457       316   299  315    318     312  251         318          229
0.116680       316   299  315    318     312  251         318          229
0.116902       316   299  315    318     312  251         318          229
0.117124       316   299  315    318     312  251         318          229
0.117346       316   299  315    318     312  251         318          229
0.117569       316   299  315    318     312  251         318          229
0.117791       316   299  315    318     312  251         318          229
0.118013       316   299  315    318     312  251         318          229
0.118235       316   299  315    318     312  251         318          229
0.118458       316   299  315    318     312  251         318          229
0.118680       316   299  315    318     312  251         318          229
0.118902       316   299  315    318     312  251         318          229
0.119124       316   299  315    318     312  251         318          229
0.119347       316   299  315    318     312  251         318          229
0.119569       316   299  315    318     312  251         318          229
0.119791       316   299  315    318     312  251         318          229
0.120013       316   299  315    318     312  251         318          229
0.120236       316   299  315    318     312  251         318          229
0.120458       316   299  315    318     312  251         318          229
0.120680       316   299  315    318     312  251         318          229
0.120902       316   299  315    318     312  251         318          229
0.121125       316   299  315    318     312  251         318          229
0.121347       316   299  315    318     312  252         318          230
0.121569       316   299  315    318     312  252         318          230
0.121791       316   299  315    318     312  252         318          230
0.122014       316   299  315    318     312  252         318          230
0.122236       316   299  315    318     312  252         318          230
0.122458       316   299  315    318     312  252         318          230
0.122680       316   299  315    318     312  252         318          230
0.122903       316   299  315    318     312  252         318          230
0.123125       316   299  315    318     312  252         318          230
0.123347       316   299  315    318     312  252         318          230
0.123569       316   299  315    318     312  252         318          230
0.123792       316   299  315    318     312  252         318          230
0.124014       316   299  315    318     312  252         318          230
0.124236       316   299  315    318     312  252         318          230
0.124458       316   299  315    318     312  252         318          230
0.124681       316   299  315    318     312  252         318          230
0.124903       316   299  315    318     312  252         318          230
0.125125       316   299  315    318     312  252         318          230
0.125347       316   299  315    318     312  252         318          230
0.125570       316   299  315    318     312  252         318          230
0.125792       316   299  315    318     312  252         318          230
0.126014       316   299  315    318     312  252         318          230
0.126236       316   299  315    318     312  252         318          230
0.126458       316   299  315    318     312  252         318          230
0.126681       316   299  315    318     312  252         318          230
0.126903       316   299  315    318     312  252         318          230
0.127125       316   299  315    318     312  252         318          230
0.127347       316   299  315    318     312  252         318          230
0.127570       316   299  315    318     312  252         318          230
0.127792       316   299  315    318     312  252         318          230
0.128014       316   299  315    318     312  252         318          230
0.128236       316   299  315    318     312  252         318          230
0.128459       316   299  315    318     312  252         318          230
0.128681       316   299  315    318     312  252         318          230
0.128903       316   299  315    318     312  252         318          230
0.129125       316   299  315    318     312  252         318          230
0.129348       316   299  315    318     312  252         318          230
0.129570       316   299  315    318     312  252         318          230
0.129792       316   299  315    318     312  252         318          230
0.130014       316   299  315    318     312  252         318          230
0.130237       316   299  315    318     312  252         318          230
0.130459       316   299  315    318     312  252         318          230
0.130681       316   299  315    318     312  252         318          230
0.130903       316   299  315    318     312  252         318          230
0.131126       316   299  315    318     312  252         318          230
0.131348       316   299  315    318     312  252         318          230
0.131570       316   299  315    318     312  252         318          230
0.131792       316   299  315    318     312  252         318          230
0.132015       316   299  315    318     312  252         318          230
0.132237       316   299  315    318     312  252         318          230
0.132459       316   299  315    318     312  252         318          230
0.132681       316   299  315    318     312  252         318          230
0.132904       316   299  315    318     312  252         318          230
